video_id,id1,id2,question1,question2,answer1,answer2,sim,isEqual
7047,171737,171740,what are two ladies doing?,what are two women doing?,watch,look,0.9316978454589844,0
7047,171737,171744,what are two ladies doing?,what is there are two ladies doing?,watch,visit,0.9480255246162415,0
7047,171738,171744,what is two ladies doing?,what is there are two ladies doing?,look,visit,0.9434218406677246,0
7047,171741,171742,what is two woman doing?,what is a man doing?,look,blow,0.9089329242706299,0
7047,171750,171758,what is a man blowing in women are talking about purses and bags?,who is blowing in a horn women are talking about purses and bags?,horn,man,0.9392226338386536,0
7047,171754,171757,what are hung up for display near some trees two women are speaking?,how many women are clothing and purses hung up for display near some trees are speaking?,clothing,two,0.9087861180305481,0
7048,171759,171761,what a movie scene hero lying on with girl speaking displaying on screen?,what hero lying on bed with girl speaking displaying on screen?,bed,movie,0.9268184900283813,0
7048,171760,171790,what is a woman talking to an angry shirtless man in?,who is talking to an angry shirtless man in bed?,bed,woman,0.9368127584457397,0
7048,171762,171763,what are serial telecast the tv chaneland the characters are argued in the south indian hindi?,what are serial the tv chaneland the characters are argued their family problem in the south indian hindi?,problem,telecast,0.9286938905715942,0
7048,171767,171787,what are an indian man and woman relaxing in?,what are an indian man and woman doing?,room,relax,0.9279708862304688,0
7048,171775,171784,what is a lady doing?,what is a woman doing?,talk,talk,0.9057594537734985,1
7048,171776,171778,what is a man and woman doing?,what is a man doing?,sit,sit,0.9380496144294739,1
7048,171776,171781,what is a man and woman doing?,what are man and woman doing?,sit,relax,0.9571037888526917,0
7048,171776,171784,what is a man and woman doing?,what is a woman doing?,sit,talk,0.9577202200889587,0
7048,171777,171787,what is indian woman in red speaking to someone with a man doing?,what are an indian man and woman doing?,lay,relax,0.9019486904144287,0
7048,171778,171783,what is a man doing?,what is a pretty woman doing?,sit,wear,0.9048852324485779,0
7048,171778,171784,what is a man doing?,what is a woman doing?,sit,talk,0.9483751058578491,0
7048,171779,171780,who is a woman with a nose piercing and an orange dress talking to?,what is a woman with a nose piercing and an orange dress doing?,man,talk,0.9614461064338684,0
7048,171781,171784,what are man and woman doing?,what is a woman doing?,relax,talk,0.9127596020698547,0
7048,171783,171784,what is a pretty woman doing?,what is a woman doing?,wear,talk,0.933686375617981,0
7048,171786,171792,what is a indian woman with a orange shirt doing?,what is an indian woman in orange doing?,talk,sit,0.9035948514938354,0
7048,171788,171791,who is sitting shirtless behind a woman wearing an orange top?,who is a man sitting behind a woman wearing an orange top?,man,shirtles,0.954525351524353,0
7049,171795,171804,what is a man adding to a plate of food?,who is adding saurkraut to a plate of food?,saurkraut,man,0.9035840034484863,0
7049,171795,171821,what is a man adding to a plate of food?,what is a person adding to his plate of food?,saurkraut,sauerkraut,0.942545473575592,0
7049,171796,171806,who is adding sauerkraut to his plate of food?,who prepares a plate of food adding sauerkraut?,person,man,0.9073534607887268,0
7049,171797,171799,what is a man putting together some sort of dish with?,what is a man putting together some sort of with saurkraut?,saurkraut,dish,0.9463875889778137,0
7049,171797,171813,what is a man putting together some sort of dish with?,who is putting together some sort of dish with saurkraut?,saurkraut,man,0.9537428617477417,0
7049,171802,171805,what is a man serving food in with eggs carrot and cabbage?,who is serving food in the plate with eggs carrot and cabbage?,plate,man,0.9426093697547913,0
7049,171802,171814,what is a man serving food in with eggs carrot and cabbage?,what is a man serving in the plate with eggs carrot and cabbage?,plate,food,0.9487811326980591,0
7049,171805,171814,who is serving food in the plate with eggs carrot and cabbage?,what is a man serving in the plate with eggs carrot and cabbage?,man,food,0.9523069262504578,0
7049,171807,171810,what is a man doing?,what is a man doing?,prepare,serve,1.000000238418579,0
7049,171807,171811,what is a man doing?,what is a guy doing?,prepare,put,0.9144121408462524,0
7049,171807,171812,what is a man doing?,what is a man doing?,prepare,describe,1.000000238418579,0
7049,171810,171811,what is a man doing?,what is a guy doing?,serve,put,0.9144121408462524,0
7049,171810,171812,what is a man doing?,what is a man doing?,serve,describe,1.000000238418579,0
7049,171811,171812,what is a guy doing?,what is a man doing?,put,describe,0.9144121408462524,0
7050,171827,171828,what is a woman doing?,what is woman doing?,demonstrate,show,1.000000238418579,0
7050,171827,171829,what is a woman doing?,what is person doing?,demonstrate,show,0.9072683453559875,0
7050,171827,171830,what is a woman doing?,what is a woman doing?,demonstrate,show,1.000000238418579,0
7050,171827,171831,what is a woman doing?,what is a woman doing?,demonstrate,fold,1.000000238418579,0
7050,171827,171833,what is a woman doing?,what is a person doing?,demonstrate,push,0.9072683453559875,0
7050,171828,171829,what is woman doing?,what is person doing?,show,show,0.9072683453559875,1
7050,171828,171830,what is woman doing?,what is a woman doing?,show,show,1.000000238418579,1
7050,171828,171831,what is woman doing?,what is a woman doing?,show,fold,1.000000238418579,0
7050,171828,171833,what is woman doing?,what is a person doing?,show,push,0.9072683453559875,0
7050,171829,171830,what is person doing?,what is a woman doing?,show,show,0.9072683453559875,1
7050,171829,171831,what is person doing?,what is a woman doing?,show,fold,0.9072683453559875,0
7050,171829,171833,what is person doing?,what is a person doing?,show,push,1.0000001192092896,0
7050,171830,171831,what is a woman doing?,what is a woman doing?,show,fold,1.000000238418579,0
7050,171830,171833,what is a woman doing?,what is a person doing?,show,push,0.9072683453559875,0
7050,171831,171833,what is a woman doing?,what is a person doing?,fold,push,0.9072683453559875,0
7051,171854,171855,who is talking to a woman?,who is a man talking to?,man,woman,0.9371709823608398,0
7051,171861,171880,what is in a scene from a movie an old man doing?,who is an old man arguing with in a scene from a movie?,argue,woman,0.9154461026191711,0
7051,171866,171874,who does a voice over for a science fiction movie on the television?,what does a man do over for a science fiction movie on the television?,man,voice,0.9258979558944702,0
7051,171869,171880,who is arguing with a woman in a scene from a movie?,who is an old man arguing with in a scene from a movie?,man,woman,0.9425211548805237,0
7052,171882,171883,what is a man doing?,what is a man doing?,speak,look,1.000000238418579,0
7052,171882,171885,what is a man doing?,what is a guy doing?,speak,talk,0.9144121408462524,0
7052,171882,171886,what is a man doing?,what is a guy doing?,speak,discus,0.9144121408462524,0
7052,171882,171888,what is a man doing?,what is a person doing?,speak,talk,0.9182429313659668,0
7052,171882,171889,what is a man doing?,what is a man doing?,speak,discus,1.000000238418579,0
7052,171883,171885,what is a man doing?,what is a guy doing?,look,talk,0.9144121408462524,0
7052,171883,171886,what is a man doing?,what is a guy doing?,look,discus,0.9144121408462524,0
7052,171883,171888,what is a man doing?,what is a person doing?,look,talk,0.9182429313659668,0
7052,171883,171889,what is a man doing?,what is a man doing?,look,discus,1.000000238418579,0
7052,171885,171886,what is a guy doing?,what is a guy doing?,talk,discus,1.000000238418579,0
7052,171885,171888,what is a guy doing?,what is a person doing?,talk,talk,0.9047377705574036,1
7052,171885,171889,what is a guy doing?,what is a man doing?,talk,discus,0.9144121408462524,0
7052,171886,171888,what is a guy doing?,what is a person doing?,discus,talk,0.9047377705574036,0
7052,171886,171889,what is a guy doing?,what is a man doing?,discus,discus,0.9144121408462524,1
7052,171888,171889,what is a person doing?,what is a man doing?,talk,discus,0.9182429313659668,0
7052,171892,171893,what is a man talking about?,who is talking about something?,something,man,0.9023460149765015,0
7052,171892,171896,what is a man talking about?,what is a person talking about?,something,something,0.9430186748504639,1
7052,171893,171896,who is talking about something?,what is a person talking about?,man,something,0.9108138680458069,0
7053,171903,171904,what is a man doing?,what is a man is literally doing?,play,hug,0.9414724707603455,0
7053,171903,171905,what is a man doing?,what is a man doing?,play,drag,1.000000238418579,0
7053,171903,171906,what is a man doing?,what is a guy doing?,play,hug,0.9144121408462524,0
7053,171903,171907,what is a man doing?,what is a man doing?,play,embrace,1.000000238418579,0
7053,171904,171905,what is a man is literally doing?,what is a man doing?,hug,drag,0.9414724707603455,0
7053,171904,171907,what is a man is literally doing?,what is a man doing?,hug,embrace,0.9414724707603455,0
7053,171905,171906,what is a man doing?,what is a guy doing?,drag,hug,0.9144121408462524,0
7053,171905,171907,what is a man doing?,what is a man doing?,drag,embrace,1.000000238418579,0
7053,171906,171907,what is a guy doing?,what is a man doing?,hug,embrace,0.9144121408462524,0
7053,171908,171918,what is a guy hugging?,what is a man hugging?,lion,lion,0.9160589575767517,1
7053,171913,171915,who is hugging a lion?,who is literally hugging a lion?,guy,man,0.9438901543617249,0
7053,171918,171920,what is a man hugging?,what is a man literally hugging?,lion,lion,0.9457265138626099,1
7054,171922,171924,what are kids doing?,what are children doing?,react,react,0.9508749842643738,1
7054,171922,171930,what are kids doing?,what are some kids doing?,react,react,0.9742171764373779,1
7054,171922,171931,what are kids doing?,what is a group of kids doing?,react,watch,0.9058170914649963,0
7054,171923,171925,what is girl doing?,what is a young girl doing?,talk,watch,0.9548113346099854,0
7054,171923,171926,what is girl doing?,what is a girl doing?,talk,enjoy,1.0,0
7054,171923,171928,what is girl doing?,what is a girl doing?,talk,watch,1.0,0
7054,171923,171929,what is girl doing?,what is a boy and girl doing?,talk,talk,0.9471558928489685,1
7054,171924,171930,what are children doing?,what are some kids doing?,react,react,0.9271523356437683,1
7054,171925,171926,what is a young girl doing?,what is a girl doing?,watch,enjoy,0.9548113346099854,0
7054,171925,171928,what is a young girl doing?,what is a girl doing?,watch,watch,0.9548113346099854,1
